F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,filename
36.104103,0.049221087,34.902863,36.17482,37.777683,2.8748207,76.8922,108.54789,13.455513,5.54959,0.14230563,1.2447321,0.0079806745,0.021954075,0.30587152,0.29789084,2.925965,1.9223833,3.5698361,1.8790675,0.03859751,1.4274299,12.371769,1.2108631,6.850323,1.5814216,5.3664055,2.1350026,2.8406143,5.8307858,0.010352332,1.042145,0.90837115,0.8766092,10.090597,0.29393032,12.235133,0.75877225,23.597015,0.32972032,473.74982,0.47577944,1087.0706,0.24247926,-156.09152,-0.5090567,1470.7428,0.1769312,701.77747,0.42960376,-133.1623,-0.6517373,2551.0413,0.093833156,613.86145,0.42437702,-136.10387,-0.6084946,-12.990828,-0.5827715,24.090132,0.3427432,0.12396003,0.21695453,-0.008524947,-0.7726041,0.09851942,0.5094486,25.62688,0.5047332,3.9860299,3.4266875,6.978532,2.4384928,-12.747913,-1.3192649,-6.204124,16.695417,0.017058184,0.01475204,0.003781515,1.9125683,0.83102494,0.44,0.107082516,0.555,0.4835545,-45.384304,03-01-04-01-02-01-12.wav
24.28872,0.05094506,23.058891,24.366669,25.341835,2.2829437,23.718124,22.213646,18.639082,5.6071534,0.09230276,1.2460868,0.0061802547,0.0107986955,0.20345457,0.19727431,1.6366796,0.7747682,2.726834,1.7475195,0.023845498,1.4191401,14.551549,1.4096079,9.2907715,0.8898205,7.459515,1.4595915,7.837608,1.4818057,0.01245532,0.9047917,1.2267503,0.8159909,4.543148,0.62757474,5.3389645,0.87528825,26.906301,0.3059702,484.92822,0.3748002,1251.8486,0.17830615,-131.66797,-0.70426285,1455.2732,0.17031683,926.3138,0.33115128,-135.04443,-0.64684534,2499.4897,0.13450898,764.32684,0.23389083,-138.18974,-0.6012048,-16.333035,-0.40443256,26.238352,0.27819872,0.06454084,0.38410792,-0.020659111,-0.7304646,0.059412036,0.5575173,36.36335,0.32660508,8.529865,1.3770374,7.471525,2.1412234,2.2800775,6.4906807,-9.235292,20.014175,0.005201466,0.010197164,0.0048691197,2.0467837,1.1869437,0.2875,0.14095655,0.42599997,0.4614152,-50.12837,03-01-04-01-02-01-13.wav
38.74808,0.124938145,35.751503,38.365147,40.2699,4.5183983,41.90336,40.04653,56.691902,0.0,0.101943016,1.1297395,0.0075875227,0.05666555,0.21312699,0.20553946,2.4451375,1.561078,2.4426165,1.7234873,0.024877138,1.4249287,5.355801,3.1052299,6.0347075,1.4999851,2.8308086,4.405509,-7.436802,-2.0587451,0.0179755,0.7774233,1.2348876,0.72405905,7.315833,0.75956917,9.676504,1.151949,23.417131,0.4973221,590.6664,0.4351035,1127.2605,0.24766639,-163.59888,-0.45004967,1654.1969,0.2091579,769.9194,0.6222439,-152.48593,-0.5024491,2809.9446,0.084695935,659.8842,0.570529,-154.6259,-0.47149122,-12.125064,-0.75495106,22.347034,0.514097,0.11410299,0.24939609,-0.019439718,-0.6561819,0.06456619,0.46528712,19.225365,0.9276862,8.578301,1.2619069,-0.38225153,-41.47438,-22.988392,-0.658354,0.0048101423,7.346235,0.078926094,0.0051747547,0.011299425,2.5069637,1.9774011,0.12571429,0.09781281,0.35714287,0.45946285,-50.271797,03-01-04-01-02-01-14.wav
26.480436,0.12646513,25.125904,26.121397,28.497662,3.3717575,197.61443,124.24229,51.135685,46.298714,0.20103164,1.4307733,0.009106941,0.015423007,0.39945793,0.390351,6.231176,4.9500527,6.9157076,5.4711833,0.07969866,1.6088128,15.701893,0.9725984,6.703201,2.0570145,13.285425,0.78088474,10.978958,0.92619634,0.06267119,2.7689083,1.6224452,0.73599887,2.9012978,1.2315855,1.8943348,2.8074276,15.255329,0.58643234,556.85803,0.5219964,1183.2148,0.25317204,-140.30882,-0.62909466,1552.781,0.22007433,810.13684,0.26255172,-137.45302,-0.63837856,2554.1824,0.14005525,712.54565,0.26995224,-138.92114,-0.6165521,-9.31196,-0.60820067,16.560953,0.38396332,0.059983026,0.5850407,-0.010683171,-0.94121075,0.21170609,0.6873285,31.077003,0.3970198,-6.0515933,-2.4485323,14.692276,1.0646093,4.732959,2.814613,-16.55518,26.517416,-0.0357591,0.007077975,0.01594579,2.7355623,1.2383901,0.26,0.17277153,0.42,0.44222167,-41.911766,03-01-04-01-02-01-15.wav
34.1648,0.0698237,31.845743,34.16837,36.486015,4.640272,54.300045,45.893784,21.069437,10.0403,0.13945775,1.313969,0.0041198935,0.012342374,0.2919944,0.2878745,4.4108906,3.593141,3.8200073,2.7984016,0.04882823,1.5502069,12.033674,1.5819035,6.9171014,1.8727862,4.8357553,2.3749373,-0.21433721,-61.047558,0.019904211,0.9216427,1.1027774,0.70633817,7.406595,0.46578145,4.9758916,1.8203857,25.176886,0.36995178,563.17163,0.32531264,1250.4539,0.16025655,-138.57317,-0.6487142,1621.1968,0.16527058,788.20966,0.47143796,-138.51106,-0.6100456,2647.7954,0.123468935,922.9175,0.59087193,-140.52368,-0.5807337,-14.05706,-0.63835204,22.609348,0.52993345,0.13063714,0.19443701,-0.023707671,-0.46415454,0.12821957,0.58977693,31.217297,0.5755093,3.7673702,4.3525,6.6660957,2.5130048,-10.132863,-1.501471,-3.9191034,10.958004,0.08696478,0.010305098,0.010726184,2.0648968,1.1976048,0.2775,0.16482946,0.42799997,0.4402454,-44.9521,03-01-04-01-02-01-16.wav
24.609257,0.07881615,22.74058,24.428703,26.386229,3.645649,256.16522,263.03937,15.527944,7.678579,0.16510212,1.3308501,0.017347427,0.028902426,0.3653371,0.34798968,4.028913,3.429081,3.7398417,3.0243251,0.061089985,1.5152093,15.6017275,1.1336854,4.6468453,2.5203633,14.688552,0.8772145,3.9964163,3.1143942,0.02298751,0.9631109,1.2881604,0.66604286,4.303851,0.5198172,3.4266667,1.4657116,26.61302,0.33137828,570.62,0.5130477,1306.1984,0.24891031,-136.57304,-0.65325195,1596.4441,0.18466166,1009.5827,0.42000958,-138.52356,-0.61003894,2690.1147,0.1337715,947.4739,0.48629755,-140.91902,-0.5748145,-15.796128,-0.5306637,25.623241,0.34717736,0.042828254,0.84723586,-0.016358446,-0.8315487,0.15883482,0.5979457,33.034435,0.49697548,9.719533,1.3959635,16.781357,0.9993883,-3.7927322,-4.293321,-7.8511066,17.137993,-0.014860691,0.013806604,0.0105129015,1.6853933,0.85470086,0.39666668,0.0942809,0.5625,0.50256217,-42.18638,03-01-04-01-02-01-17.wav
34.190582,0.05048183,32.689503,34.56371,35.55797,2.8684654,129.1468,109.607506,15.637991,9.91807,0.10881382,1.1706302,0.001994681,0.021402985,0.24178205,0.23978737,2.39626,1.310946,2.0189447,1.2769074,0.028570019,1.5252869,14.080158,1.4805307,8.968949,1.1996877,3.653377,2.6920147,-3.0573785,-4.405507,0.010883458,1.1514982,0.88680214,1.0743858,9.864022,0.4220541,6.360256,1.2222148,30.818304,0.33179095,511.85056,0.43539175,1244.8328,0.26054853,-132.35773,-0.6794324,1503.2777,0.22928588,967.4853,0.28718707,-134.87979,-0.6147871,2663.0342,0.13097736,911.1519,0.4163571,-138.88676,-0.558937,-18.02569,-0.42537105,30.563587,0.34213346,0.11695942,0.22490084,-0.01752342,-0.6434247,0.06919563,0.6774421,34.080933,0.49658984,14.524625,0.80726844,5.738082,2.4086523,-14.636176,-0.9883451,-1.8507721,9.559155,0.08630118,0.012293226,0.0050706663,1.9886364,1.4409221,0.252,0.12765577,0.35,0.4354691,-46.23725,03-01-04-01-02-01-18.wav
23.841908,0.0833151,22.096085,23.41401,25.249857,3.1537724,128.99394,112.27989,13.742026,6.988294,0.09140348,1.1989883,0.0082178125,0.02186832,0.19372866,0.18551084,2.0933867,0.90284103,1.6416558,0.99303436,0.023405176,1.3361597,14.442288,1.2039691,8.728585,1.2750969,7.5316777,1.6528772,8.36669,1.1970743,0.023422383,1.0910598,1.1532995,0.70153576,4.2282724,0.6242392,3.900376,0.6814571,29.622667,0.23502472,434.99945,0.35017192,1319.9177,0.20936766,-133.65152,-0.6961825,1385.8961,0.15085717,997.1557,0.3658064,-137.75244,-0.6261463,2433.1401,0.1445563,970.43555,0.40735567,-141.26445,-0.57640725,-17.300402,-0.41723257,28.518442,0.3283832,0.06234078,0.5608047,-0.015817245,-0.770771,0.055734143,0.43910155,33.262245,0.37043834,15.658514,0.4635652,5.4313807,3.080529,-0.33074373,-31.6959,-8.491366,20.503445,-0.010400381,0.015149487,0.007244025,2.2222223,0.96774197,0.3433333,0.07717224,0.5,0.45188496,-50.542503,03-01-04-01-02-01-19.wav
32.257088,0.12351026,31.786459,33.777256,34.393436,2.6069775,157.34091,154.48663,123.891426,57.611477,0.053243905,1.1720663,0.0010339657,0.009413695,0.13107216,0.1300382,0.90727973,0.54748404,1.2595338,0.8961176,0.008974881,1.4338319,6.4383082,2.462107,3.878233,1.6947765,4.07967,2.2271447,-1.8228425,-4.6479115,0.05359033,2.3688605,0.7026308,0.5836639,7.8948402,0.6316283,4.3023963,1.1122644,26.696207,0.23687571,470.8084,0.4378063,1161.2704,0.28837892,-176.05011,-0.35906023,1447.7753,0.22579373,784.197,0.46423423,-175.66287,-0.3414299,2537.7258,0.112281285,743.39874,0.48360062,-176.75716,-0.32317293,-13.456398,-0.6240049,23.389904,0.39512265,0.13639513,0.110992655,-0.01579495,-0.4874921,0.025440315,0.5378717,28.730595,0.47156107,6.4292645,1.4549526,10.265941,1.5230366,-12.412156,-0.57022417,-1.740587,10.088317,0.10906167,0.012996527,0.0094489055,3.1791906,1.1730206,0.1025,0.059319053,0.574,0.5174012,-59.825146,03-01-04-01-02-01-20.wav
19.349848,0.16904235,16.229328,19.928532,22.789207,6.5598793,57.81352,59.325783,31.031126,35.574596,0.16825806,1.239944,0.0067290044,0.061323613,0.37895116,0.37222216,3.5947115,1.4396515,3.6713789,2.4921522,0.05708775,1.400634,13.599666,1.2217824,6.639855,1.8003402,12.509596,1.0797377,0.4342223,30.627481,0.028891327,1.299749,1.4183668,0.84894484,0.9444297,4.612618,-0.09561814,-43.398266,18.808626,0.35872513,541.43225,0.52037024,1096.4136,0.23814747,-135.04521,-0.67027056,1571.5087,0.23250727,714.0914,0.42870077,-137.52324,-0.6281622,2632.6887,0.1293912,658.9568,0.5181808,-139.18341,-0.6037782,-12.12221,-0.50131255,20.491913,0.37516037,0.05427617,0.6397447,-0.013165104,-0.83006215,0.1294731,0.6436286,28.11414,0.4834544,2.514146,5.1286683,23.135424,0.6259307,-4.8670387,-3.438405,-4.997863,13.47131,0.037191343,0.0055905324,0.02206101,2.7093596,1.745636,0.18285714,0.16368213,0.325,0.38467517,-43.859863,03-01-04-01-02-01-21.wav
34.772877,0.058618665,33.091717,34.125042,36.85033,3.7586136,96.39186,127.70219,16.5122,15.185082,0.16642204,1.1110637,0.0077751167,0.07336159,0.32053158,0.31275645,2.800337,1.6104231,3.0849981,2.2699363,0.039220087,1.3150227,12.361167,1.4035466,1.66618,8.918392,0.5745014,23.494337,0.093770504,151.95308,0.00911701,1.3352817,0.91868514,0.80535096,9.389351,0.38629824,5.197351,1.5734854,23.295383,0.32583767,507.36203,0.46175513,1231.3965,0.27100134,-134.91008,-0.67376274,1475.7079,0.20407021,868.07086,0.34071204,-127.95264,-0.7014682,2593.3018,0.11163613,726.73157,0.47996378,-131.80559,-0.64316857,-12.2859,-0.6203091,23.610434,0.40458828,0.13385427,0.21773815,-0.01345244,-0.86337066,0.088338286,0.54947937,28.051224,0.563634,3.472101,3.9372754,-5.3886747,-3.2892015,-3.8338287,-5.316831,-0.20810165,9.128871,0.06593473,0.010463471,0.008628684,2.4590166,1.1080333,0.3425,0.17151895,0.42999998,0.42969757,-44.940258,03-01-04-01-02-01-22.wav
27.8167,0.06716404,26.14989,27.284216,29.173656,3.0237656,62.032337,63.74052,15.968667,9.053164,0.17147906,1.2921948,0.005638664,0.017475968,0.34540057,0.3397619,3.5824368,1.9965228,4.617919,2.5577471,0.051171623,1.334491,10.9356985,2.0627592,6.8853264,1.9965281,8.55304,1.375356,4.4258423,1.7431059,0.017530443,0.9772309,1.1794071,0.8019153,6.142189,0.43907195,1.5595816,2.131523,19.161217,0.3627069,488.71588,0.42546582,1200.9961,0.15750968,-138.81696,-0.6459332,1448.938,0.17745155,874.0419,0.25099716,-137.90225,-0.62926894,2463.093,0.12537237,755.54205,0.29104704,-139.65276,-0.6035444,-11.999763,-0.5481923,20.802132,0.41174495,0.079540506,0.31058514,-0.009620514,-0.8432768,0.13059326,0.41817522,35.129208,0.40994057,-1.0111722,-15.920273,16.790388,0.910319,4.5383673,2.3116467,-1.0844218,9.183697,0.04736545,0.01104758,0.011380949,2.247191,0.56980056,0.59,0.16,0.76,0.29698485,-43.332924,03-01-04-01-02-01-23.wav
35.73461,0.049503252,34.203606,34.754856,37.524227,3.3206215,48.1471,54.468273,8.24578,4.265229,0.12924767,1.440512,0.0016146762,0.015365666,0.23567823,0.23406355,1.4587561,1.185545,2.2254739,1.8141134,0.030405913,1.7974442,11.803161,1.5614499,3.082399,3.3002195,0.037376203,306.0938,-6.476321,-2.19291,0.012234589,0.6587195,0.7920043,1.066572,9.917662,0.3634468,5.4584336,2.0260224,25.163061,0.33917806,502.93134,0.46372947,1146.2767,0.21450742,-137.3059,-0.65782917,1466.2394,0.19075672,931.69507,0.28274423,-130.944,-0.67186075,2496.041,0.12098312,759.96564,0.45796487,-134.11641,-0.62295043,-13.373145,-0.63461447,24.61112,0.36959684,0.1587897,0.18831801,-0.01593513,-0.54248726,0.07154734,0.949077,30.082794,0.50214547,1.2055075,10.959783,-1.2691162,-13.471044,-18.121988,-0.83331305,-0.743066,7.460695,0.12318376,0.013612663,0.008391985,1.4204545,1.1527377,0.32,0.1629417,0.5225,0.4678341,-45.789215,03-01-04-01-02-01-24.wav
24.39618,0.08799067,22.433586,24.256905,26.340778,3.9071922,252.4583,358.24884,31.00108,12.709691,0.111899905,1.3714473,0.0020964888,0.0106990505,0.24736029,0.2452638,3.3056273,1.7560427,3.4423985,2.8231752,0.035738338,1.4684827,11.738795,1.6304902,5.9753766,1.7390366,9.842266,1.4314811,1.2461215,7.51747,0.030077837,1.0371882,1.4844778,0.7144141,3.341398,0.9513695,2.259702,1.8650825,20.849901,0.4187175,471.82043,0.47761077,1214.2192,0.20262563,-142.39717,-0.6110216,1446.314,0.19999738,911.4192,0.30777588,-143.30988,-0.5857293,2475.3242,0.10699047,701.49243,0.24335454,-145.42656,-0.5555107,-12.279986,-0.6525242,19.898918,0.45049462,0.07971068,0.34318447,-0.010018907,-1.220213,0.09399192,0.54380065,31.706287,0.44334635,2.6107705,4.5061502,23.32259,0.52615327,-2.6616209,-4.9274435,-1.3530309,9.433298,0.07498986,0.012041584,0.011143339,2.3809524,1.5105741,0.19399999,0.124835886,0.444,0.45491096,-48.063854,03-01-04-01-02-02-01.wav
35.9434,0.036939126,34.821884,35.480595,37.21586,2.3939743,95.02167,74.29946,9.439563,5.796175,0.13993025,1.445158,0.0018607335,0.01948597,0.22618987,0.22432913,2.770186,2.050107,2.7822185,2.0946913,0.032980736,1.7199436,13.075993,1.415668,2.8469954,4.5148683,2.464055,4.6576314,-4.5685334,-2.768946,0.009628431,1.4784372,0.7525671,1.0879828,11.064907,0.27434674,6.4150543,1.3750759,23.328896,0.37557238,468.6756,0.28744215,1271.1229,0.2017342,-131.78413,-0.7000517,1490.4607,0.141398,922.03827,0.44809505,-130.7279,-0.6650746,2528.1836,0.12414105,889.5084,0.48121604,-133.58682,-0.6228262,-13.524984,-0.5827257,24.586918,0.39187732,0.12637906,0.21029541,-0.011521174,-0.9256137,0.074237935,0.9556877,30.957315,0.46213716,-1.8066325,-9.3399515,3.3258574,4.7565384,-14.639267,-0.97053766,-2.5314023,9.555689,0.10060625,0.012407288,0.01049545,1.8617021,1.347709,0.276,0.17442475,0.37,0.42984492,-45.22028,03-01-04-01-02-02-02.wav
29.099455,0.08425725,27.672567,29.20901,31.308645,3.636078,206.90958,125.41439,14.950732,8.106689,0.1809232,1.1579776,0.01765755,0.1070115,0.3285269,0.31086937,3.408369,2.8734639,3.686748,2.9519587,0.055740464,1.2077583,16.125372,0.8832033,7.61037,1.7699661,8.910006,1.3420928,7.4768887,1.2530006,0.016476998,0.895643,1.121698,0.80029,5.5276766,0.6614393,5.475246,2.5062828,21.189314,0.52432156,576.2077,0.43233353,1174.3254,0.26614204,-130.98468,-0.6963833,1618.833,0.18730688,898.6123,0.4286676,-131.55536,-0.6605482,2627.4504,0.13218936,802.8258,0.41910616,-133.0198,-0.63910466,-12.907999,-0.6923515,19.061863,0.48597577,0.098266624,0.24254787,-0.01573027,-0.72082615,0.114125945,0.64297473,26.238657,0.50163513,7.7963023,1.4356085,12.64944,1.194621,3.6704037,3.5067463,-11.337813,20.394526,0.020231714,0.0026552395,0.021288201,2.2727273,1.4409221,0.252,0.15118201,0.35,0.39534792,-44.40471,03-01-04-01-02-02-03.wav
41.67866,0.1500744,39.88728,44.000534,45.098244,5.210964,288.78915,272.2536,-1.732254,36.306065,0.25601116,1.387458,0.006913293,0.022370106,0.5428464,0.5359331,8.98271,4.7410393,7.0420094,4.002384,0.11395016,1.673615,5.812158,2.5100176,-3.065381,-4.600382,-2.6552827,-5.213382,-15.229095,-1.2827693,0.023860523,2.1338477,0.8851127,0.8052932,8.164699,0.70706517,3.540657,3.182061,13.056334,0.97241694,670.9471,0.47401237,1086.7015,0.31157807,-155.36507,-0.5164252,1738.7046,0.24134892,745.4358,0.40420172,-133.70306,-0.6574031,2872.4734,0.11522971,705.84814,0.81519395,-135.22307,-0.6339108,-7.9801745,-0.9784827,18.024063,0.52038527,0.15376112,0.22304861,-0.008397201,-1.9917588,0.30565676,0.68593305,16.241734,0.9542874,-13.928954,-1.1779772,-4.0292974,-4.90784,-35.734776,-0.48502362,-0.35822257,7.382193,0.121177524,0.010129374,0.009901002,2.3121388,1.1730206,0.29749998,0.16145821,0.53,0.44277534,-38.28383,03-01-04-01-02-02-04.wav
23.094528,0.22323889,20.668678,24.30652,27.471401,6.802723,82.75553,47.404343,29.643364,40.16026,0.06422059,1.0511786,0.00787872,0.030132646,0.13753663,0.12965791,1.2828561,0.8062869,1.1019452,0.7909429,0.019098205,1.2348473,13.110207,1.3604848,9.889081,0.7870887,10.449837,1.0171409,3.7396185,3.6086214,0.06337464,0.9369432,1.343412,0.56084496,0.501082,7.76276,1.1495125,2.1065283,25.342144,0.1776322,604.5589,0.3606435,1295.1451,0.302527,-157.27379,-0.50705093,1665.353,0.21057379,1066.2728,0.5221089,-160.77309,-0.45569637,2717.047,0.10942067,820.671,0.35022908,-161.6605,-0.44354486,-16.276346,-0.39557153,23.393091,0.26641428,0.060615886,0.3843561,-0.02224506,-0.5009773,0.04999369,0.4237737,31.66771,0.32547864,8.971574,0.75371003,16.336163,0.7764858,-7.6122484,-1.960578,-12.005889,22.53537,-0.002888187,0.00586807,0.01067738,2.7100272,1.0989012,0.1925,0.076933414,0.556,0.38082018,-57.179684,03-01-04-01-02-02-05.wav
36.598606,0.039633136,35.568382,37.012867,37.907513,2.3391304,27.65593,14.494931,16.363873,5.0086946,0.08909319,1.186972,0.0055264165,0.020215686,0.17541207,0.16988565,1.7817435,0.7732579,1.5855953,0.9215417,0.018362723,1.3600774,13.39947,1.2921858,2.2222552,5.5085807,1.5767231,8.03305,-1.4756446,-8.33712,0.0075102565,0.94104916,0.7678775,0.92337495,10.475216,0.35923684,6.6546535,1.3386489,23.690811,0.26389784,511.604,0.32641712,1310.6116,0.18650214,-149.63574,-0.5632448,1534.3192,0.15863687,867.49255,0.3689509,-136.44742,-0.6274362,2561.7124,0.09243629,763.2589,0.20175433,-138.94444,-0.59101045,-15.009466,-0.4498581,24.864765,0.29764786,0.13317585,0.19255857,-0.014553505,-0.6764763,0.04408861,0.5297695,30.144474,0.36996529,-1.1401862,-14.3994055,1.0798378,16.612597,-11.473037,-1.2175047,-3.8694155,12.176449,0.08132343,0.0072463267,0.0053665675,2.0467837,1.1869437,0.2875,0.1775352,0.42599997,0.43646762,-52.027496,03-01-04-01-02-02-06.wav
28.071684,0.08778863,26.260359,28.161806,30.028772,3.7684135,98.58851,99.0514,37.3067,35.646908,0.18850711,1.0932496,0.015268016,0.08055934,0.38275743,0.3674894,3.7935894,2.1899328,3.5618734,2.080537,0.060844958,1.2766824,15.373719,1.1396855,3.0837502,3.9890513,11.232036,1.4414922,-0.7234612,-24.55441,0.03688387,2.0418253,1.4024286,0.8390376,4.561404,0.8002344,-0.9084948,-5.641933,17.48918,0.4074487,531.7666,0.47615883,1183.7584,0.22971931,-127.0605,-0.7350378,1541.3722,0.19836657,819.74896,0.37216434,-127.41478,-0.7000593,2559.9072,0.14963661,695.6641,0.5111888,-128.50491,-0.68404055,-12.019083,-0.46901503,19.615469,0.39640462,0.099491745,0.27109107,-0.019968601,-0.67573,0.13506418,0.5101273,31.379066,0.3270454,-2.2173944,-4.7383966,21.071634,0.93288296,-12.650111,-1.7025541,-3.5552714,12.060495,0.05737599,0.0063160816,0.013641769,2.3316064,1.0498688,0.36749998,0.18952242,0.45,0.4063988,-44.392742,03-01-04-01-02-02-07.wav
34.834972,0.17103797,34.04622,34.719036,35.24984,1.2036209,47.566902,70.01413,56.2779,0.0,0.08255983,1.124548,0.011118401,0.01600042,0.18794286,0.17682447,1.7915578,1.3665298,1.8572978,1.1554613,0.01980379,1.353955,15.522809,0.9802633,11.161878,1.0162474,9.71121,1.1844791,5.839886,2.661679,0.021374464,1.1489627,0.98235816,0.74679506,8.047675,0.5758502,7.0354257,1.0519868,24.382372,0.4789801,578.5669,0.39825308,1259.9156,0.34128857,-151.8993,-0.5331054,1603.4176,0.22877957,867.2528,0.43474963,-148.59923,-0.52754784,2656.5505,0.10625552,743.6229,0.3950096,-150.63289,-0.4986132,-14.522342,-0.5504507,24.895176,0.37849545,0.088435486,0.36559218,-0.01483004,-0.822413,0.046708073,0.620758,27.38306,0.6413288,8.531968,1.616646,11.892696,1.429788,-12.852245,-1.1211568,-16.55865,29.14366,-0.009703277,0.007248978,0.009144094,2.2284124,1.6949153,0.16333334,0.15691468,0.4033333,0.4901247,-52.517296,03-01-04-01-02-02-08.wav
21.209658,0.059606027,21.583448,21.595306,21.610147,0.026699066,-40.06281,0.0,-104.92694,0.0,0.033703864,1.1027058,0.005958753,0.012383618,0.06728922,0.061330464,0.774515,0.6092931,0.4676282,0.23153988,0.0071841315,1.3350885,10.670588,1.5022748,12.781913,0.60298836,12.415558,1.0337033,10.502321,0.7561239,0.010514481,0.0,1.9788545,0.9784224,2.7909043,1.4632549,5.4493866,0.3270166,23.424234,0.3099757,518.45776,0.34876615,1424.6023,0.079785086,-197.4551,-0.10516545,1400.0717,0.13531813,1038.73,0.14834532,-197.67224,-0.09874847,2413.139,0.14832392,780.8611,0.17465349,-197.84766,-0.09360577,-14.084028,-0.16355337,27.803677,0.08600755,0.06755588,0.19140644,-0.00912268,-0.7044777,0.020054435,0.6625211,40.80308,0.19540983,6.7843657,0.7251116,-3.4147425,-4.187203,17.498226,0.28603828,-9.815002,18.745274,0.019006222,0.006834086,0.0071290135,2.0648968,0.2994012,0.03,0.0,1.64,0.55,-63.47091,03-01-04-01-02-02-09.wav
33.27666,0.057865568,32.45032,33.441063,34.403664,1.9533424,109.37468,96.22108,-31.961512,48.356274,0.16400592,1.1120876,0.0130772125,0.05775215,0.35383546,0.34075826,4.7648997,4.1972027,3.343278,2.1416032,0.06686519,1.5006199,16.901546,1.0684056,10.57925,0.8526097,5.1717744,1.5593215,0.3697566,32.602165,0.036613192,1.955007,1.279248,0.8606259,7.320921,0.5105745,8.12742,0.91658396,29.519236,0.30636278,530.3006,0.3746176,1273.2965,0.23946555,-137.1138,-0.6654929,1497.2949,0.17529559,987.7194,0.3009223,-137.84055,-0.614964,2599.6685,0.12948914,848.59973,0.45306665,-140.80508,-0.57339615,-17.212034,-0.5023201,26.868263,0.36797094,0.11647721,0.21494852,-0.02461988,-0.39826563,0.1681282,0.62568164,34.671974,0.39207304,8.337578,1.283831,3.5296688,2.969379,-8.969403,-1.4583586,-8.383217,16.762648,0.027682604,0.0027775583,0.0135713,2.110818,0.80213904,0.42666668,0.29408994,0.59749997,0.37791365,-42.62926,03-01-04-01-02-02-10.wav
